0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
-560794.3273890264,237479.60377002935,-868491.3136167523,1417454.4365237332,1417454.4365237332,1417454.4365237332,1417454.4365237332,1417454.4365237332,3
-560779.1197509422,237557.3316980156,-871568.6636699818,1417454.4365237332,1417454.4365237332,1417454.4365237332,1417454.4365237332,1417454.4365237332,3
-560808.0142633023,236538.4199463698,-874769.5335392067,1417454.4365237332,1417454.4365237332,1417454.4365237332,1417454.4365237332,1417454.4365237332,3
-560976.1431510117,235817.91584868863,-877908.2210660425,1417454.4365237332,1417454.4365237332,1417454.4365237332,1417454.4365237332,1417454.4365237332,3
-561236.8696572785,236231.05668331115,-880959.7181345286,1417454.4365237332,1417454.4365237332,1417454.4365237332,1417454.4365237332,1417454.4365237332,3
-561241.2629749473,237215.66676238913,-883845.2829741398,1417454.4365237332,1417454.4365237332,1417454.4365237332,1417454.4365237332,1417454.4365237332,3
-561283.8443615834,237192.8553052627,-886708.7122516505,1417454.4365237332,1417454.4365237332,1417454.4365237332,1417454.4365237332,1417454.4365237332,3
-561528.349387227,235923.524446496,-890007.7558733971,1417454.4365237332,1417454.4365237332,1417454.4365237332,1417454.4365237332,1417454.4365237332,3
-561813.9150356982,234912.89240891833,-893307.9823114394,1417454.4365237332,1417454.4365237332,1417454.4365237332,1417454.4365237332,1417454.4365237332,3
-561986.6062148329,235228.02846477562,-896419.6340372365,1417454.4365237332,1417454.4365237332,1417454.4365237332,1417454.4365237332,1417454.4365237332,3
-561973.25728807,236227.33926066835,-899518.9506788098,1417454.4365237332,1417454.4365237332,1417454.4365237332,1417454.4365237332,1417454.4365237332,3
-562066.361827897,236560.72448222677,-902456.0525141509,1417454.4365237332,1417454.4365237332,1417454.4365237332,1417454.4365237332,1417454.4365237332,3
-562331.4816518327,235867.25618558424,-905344.6588813788,1417454.4365237332,1417454.4365237332,1417454.4365237332,1417454.4365237332,1417454.4365237332,3
-562593.2220006386,235428.09339246195,-908480.9807756238,1417454.4365237332,1417454.4365237332,1417454.4365237332,1417454.4365237332,1417454.4365237332,3
-562748.1709353416,236135.92445840625,-911520.9876286684,1417454.4365237332,1417454.4365237332,1417454.4365237332,1417454.4365237332,1417454.4365237332,3
-562684.6368029007,237428.9116430818,-914444.402589734,1417454.4365237332,1417454.4365237332,1417454.4365237332,1417454.4365237332,1417454.4365237332,3
-562709.9828663744,237970.13458512517,-917370.3521571464,1417454.4365237332,1417454.4365237332,1417454.4365237332,1417454.4365237332,1417454.4365237332,3
-562895.8539985154,237380.07822745567,-920502.1117599662,1417454.4365237332,1417454.4365237332,1417454.4365237332,1417454.4365237332,1417454.4365237332,3
-562923.5656945801,237147.4013647664,-923688.7878336458,1417454.4365237332,1417454.4365237332,1417454.4365237332,1417454.4365237332,1417454.4365237332,3
-562850.2310842626,238152.11932086688,-926753.8028026513,1417454.4365237332,1417454.4365237332,1417454.4365237332,1417454.4365237332,1417454.4365237332,3
