-693546.1935442486,215477.53093722704,-1417454.6054974897,1417454.4365237332,1417454.4365237332,1417454.4365237332,1417454.4365237332,1417454.4365237332,4
-693604.4894902384,215738.9333385199,-1417454.6054974897,1417454.4365237332,1417454.4365237332,1417454.4365237332,1417454.4365237332,1417454.4365237332,4
-693664.6441475494,217033.9482082734,-1417454.6054974897,1417454.4365237332,1417454.4365237332,1417454.4365237332,1417454.4365237332,1417454.4365237332,4
-693663.9682525235,218758.1564195161,-1417454.6054974897,1417454.4365237332,1417454.4365237332,1417454.4365237332,1417454.4365237332,1417454.4365237332,4
-693584.7195607288,219725.1932279189,-1417454.6054974897,1417454.4365237332,1417454.4365237332,1417454.4365237332,1417454.4365237332,1417454.4365237332,4
-693533.8584600247,220574.79327555984,-1417454.6054974897,1417454.4365237332,1417454.4365237332,1417454.4365237332,1417454.4365237332,1417454.4365237332,4
-693531.6618011903,221987.41387983164,-1417454.6054974897,1417454.4365237332,1417454.4365237332,1417454.4365237332,1417454.4365237332,1417454.4365237332,4
-693490.4322046064,224439.05411277173,-1417454.6054974897,1417454.4365237332,1417454.4365237332,1417454.4365237332,1417454.4365237332,1417454.4365237332,4
-693409.4937752467,226881.23181534826,-1417454.6054974897,1417454.4365237332,1417454.4365237332,1417454.4365237332,1417454.4365237332,1417454.4365237332,4
-693333.4555848254,228314.805165425,-1417454.6054974897,1417454.4365237332,1417454.4365237332,1417454.4365237332,1417454.4365237332,1417454.4365237332,4
-693232.2403046867,228584.82522829899,-1417454.6054974897,1417454.4365237332,1417454.4365237332,1417454.4365237332,1417454.4365237332,1417454.4365237332,4
-693116.8312290028,228583.13549073407,-1417454.6054974897,1417454.4365237332,1417454.4365237332,1417454.4365237332,1417454.4365237332,1417454.4365237332,4
-693076.6154749577,228968.56462929194,-1417454.6054974897,1417454.4365237332,1417454.4365237332,1417454.4365237332,1417454.4365237332,1417454.4365237332,4
-693034.3720358348,229374.27061862886,-1417454.6054974897,1417454.4365237332,1417454.4365237332,1417454.4365237332,1417454.4365237332,1417454.4365237332,4
